location_code,latitude,longitude,depth,sampleid,time,temp,air_temp,chl_volume_filtered,chl1,avg_chloro,phaeo1,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
SW,34.408043,-119.68485,1.0,20211025.0,2021-10-25 14:30:00+00:00,16.5,15.3,188.0,1.873,1.873,1.043,1.043,0.337,3.508,0.0,0.305,10.054,0.305,188.0,0.0,50.0,0.0,0.0,580.0,1450.0,6080.0,12160.0,9260.0,870.0,0.0,0.0,13900.0,35320.0,79620.0,2021-10-25,2021-10-25,2021,10
SW,34.408043,-119.68485,1.0,20211101.0,2021-11-01 14:30:00+00:00,15.7,13.2,188.0,13.069,13.069,0.885,0.885,0.308,5.305,0.0,0.0,42.789,0.0,188.0,0.0,50.0,4630.0,0.0,2320.0,35030.0,38500.0,2900.0,3180.0,5790.0,0.0,0.0,5210.0,132590.0,230150.0,2021-11-01,2021-11-01,2021,11
SW,34.408043,-119.68485,1.0,20211108.0,2021-11-08 15:00:00+00:00,15.8,14.4,188.0,5.706,5.706,1.438,1.438,0.361,5.345,0.106,0.632,10.108,0.527,188.0,0.0,50.0,1160.0,0.0,290.0,1450.0,17370.0,1450.0,1740.0,32420.0,0.0,0.0,4050.0,80190.0,140120.0,2021-11-08,2021-11-08,2021,11
SW,34.408043,-119.68485,1.0,20211115.0,2021-11-15 15:30:00+00:00,16.0,13.2,188.0,7.211,7.211,0.824,0.824,0.147,4.737,0.0,0.0,31.149,0.0,188.0,0.0,50.0,1160.0,0.0,2610.0,5500.0,8970.0,0.0,7530.0,4340.0,0.0,0.0,7820.0,132590.0,170520.0,2021-11-15,2021-11-15,2021,11
SW,34.408043,-119.68485,1.0,20211122.0,2021-11-22 15:00:00+00:00,15.6,12.2,188.0,5.006,5.006,0.454,0.454,0.292,4.689,0.0,0.324,3.489,0.324,188.0,0.0,50.0,0.0,0.0,2030.0,6950.0,4050.0,1740.0,3180.0,4050.0,0.0,0.0,1450.0,62240.0,85690.0,2021-11-22,2021-11-22,2021,11
SW,34.408043,-119.68485,1.0,20211129.0,2021-11-29 15:30:00+00:00,15.4,11.2,188.0,2.699,2.699,0.57,0.57,0.303,4.324,0.193,1.086,27.669,0.893,188.0,0.0,50.0,4340.0,0.0,290.0,580.0,2610.0,2900.0,5500.0,290.0,0.0,0.0,2900.0,55010.0,74420.0,2021-11-29,2021-11-29,2021,11
SW,34.408043,-119.68485,1.0,20211206.0,2021-12-06 16:00:00+00:00,15.2,13.8,188.0,4.667,4.667,0.74,0.74,0.467,5.817,0.342,1.799,5.883,1.457,188.0,0.0,50.0,2900.0,0.0,1160.0,1450.0,870.0,8400.0,4630.0,1160.0,0.0,0.0,7530.0,61950.0,90050.0,2021-12-06,2021-12-06,2021,12
SW,34.408043,-119.68485,1.0,20211212.0,2021-12-12 16:30:00+00:00,14.0,11.9,188.0,3.532,3.532,0.743,0.743,0.471,4.953,0.195,2.394,11.759,2.198,188.0,0.0,50.0,0.0,0.0,290.0,870.0,580.0,14760.0,27790.0,290.0,0.0,0.0,50370.0,28950.0,123900.0,2021-12-12,2021-12-06,2021,12
SW,34.408043,-119.68485,1.0,20211219.0,2021-12-19 17:30:00+00:00,14.5,13.5,188.0,2.324,2.324,0.683,0.683,0.402,4.889,0.229,1.585,26.504,1.356,188.0,0.0,50.0,580.0,0.0,290.0,870.0,580.0,4630.0,9550.0,580.0,0.0,0.0,36770.0,20840.0,74690.0,2021-12-19,2021-12-13,2021,12
SW,34.408043,-119.68485,1.0,20220102.0,2022-01-02 18:30:00+00:00,13.6,15.3,188.0,4.484,4.484,0.703,0.703,0.587,6.881,0.284,4.111,20.907,3.827,188.0,0.0,50.0,4050.0,1158.0,870.0,3760.0,1740.0,3760.0,5210.0,2320.0,0.0,0.0,6080.0,16210.0,45158.0,2022-01-02,2021-12-27,2022,1
SW,34.408043,-119.68485,1.0,20220110.0,2022-01-10 15:30:00+00:00,12.9,10.2,188.0,0.565,0.565,0.856,0.856,0.745,6.857,0.293,3.637,6.895,3.344,188.0,0.0,50.0,4050.0,0.0,0.0,290.0,290.0,2030.0,290.0,0.0,0.0,0.0,3180.0,4630.0,14760.0,2022-01-10,2022-01-10,2022,1
SW,34.408043,-119.68485,1.0,20220117.0,2022-01-17 16:30:00+00:00,14.1,16.3,188.0,9.621,9.621,5.162,5.162,0.319,6.049,0.0,0.482,9.489,0.482,188.0,0.0,50.0,7530.0,0.0,870.0,12450.0,580.0,2610.0,2610.0,2900.0,0.0,0.0,1740.0,29530.0,60820.0,2022-01-17,2022-01-17,2022,1
SW,34.408043,-119.68485,1.0,20220124.0,2022-01-24 16:00:00+00:00,13.8,9.9,188.0,7.253,7.253,2.843,2.843,0.806,8.02,0.278,1.861,19.518,1.583,188.0,0.0,50.0,29530.0,0.0,870.0,6950.0,580.0,0.0,0.0,290.0,0.0,0.0,290.0,16500.0,55010.0,2022-01-24,2022-01-24,2022,1
SW,34.408043,-119.68485,1.0,20220131.0,2022-01-31 15:15:00+00:00,13.8,9.2,188.0,11.746,11.746,1.279,1.279,0.339,6.289,0.0,0.0,0.305,0.0,188.0,0.0,50.0,32710.0,0.0,1160.0,33000.0,4340.0,2900.0,7530.0,1160.0,0.0,0.0,6080.0,33580.0,122460.0,2022-01-31,2022-01-31,2022,1
SW,34.408043,-119.68485,1.0,20220207.0,2022-02-07 15:15:00+00:00,13.8,9.9,188.0,2.527,2.527,1.022,1.022,0.412,6.363,0.0,0.0,2.43,0.0,188.0,0.0,50.0,7820.0,0.0,290.0,12450.0,1450.0,1740.0,1160.0,0.0,0.0,0.0,1160.0,3470.0,29540.0,2022-02-07,2022-02-07,2022,2
SW,34.408043,-119.68485,1.0,20220214.0,2022-02-14 15:30:00+00:00,14.6,11.6,188.0,2.967,2.967,0.582,0.582,0.247,4.448,0.0,0.0,4.095,0.0,188.0,0.0,50.0,2900.0,0.0,2610.0,41400.0,4630.0,22580.0,9260.0,870.0,0.0,0.0,8110.0,15920.0,108280.0,2022-02-14,2022-02-14,2022,2
SW,34.408043,-119.68485,1.0,20220228.0,2022-02-28 17:00:00+00:00,13.2,17.3,188.0,4.011,4.011,1.144,1.144,0.538,7.452,0.172,4.459,24.308,4.287,188.0,0.0,50.0,0.0,0.0,580.0,0.0,580.0,11000.0,11580.0,290.0,0.0,0.0,171970.0,4340.0,200340.0,2022-02-28,2022-02-28,2022,2
SW,34.408043,-119.68485,1.0,20220306.0,2022-03-06 17:45:00+00:00,12.7,15.4,188.0,0.368,0.368,0.61,0.61,1.246,15.297,0.319,12.782,199.714,12.463,188.0,0.0,50.0,0.0,0.0,0.0,0.0,290.0,1160.0,290.0,0.0,0.0,0.0,2900.0,3760.0,8400.0,2022-03-06,2022-02-28,2022,3
SW,34.408043,-119.68485,1.0,20220315.0,2022-03-15 14:15:00+00:00,14.2,10.2,188.0,6.374,6.374,0.505,0.505,0.258,6.315,0.0,0.0,22.075,0.0,188.0,0.0,50.0,2030.0,0.0,0.0,45740.0,11000.0,4050.0,4340.0,1740.0,0.0,0.0,54140.0,31850.0,154890.0,2022-03-15,2022-03-14,2022,3
SW,34.408043,-119.68485,1.0,20220321.0,2022-03-21 15:00:00+00:00,12.2,16.11,188.0,0.714,0.714,1.162,1.162,1.236,15.554,0.392,10.141,30.364,9.749,188.0,0.0,50.0,870.0,0.0,0.0,1160.0,290.0,580.0,1740.0,290.0,0.0,0.0,4340.0,6370.0,15640.0,2022-03-21,2022-03-21,2022,3
SW,34.408043,-119.68485,1.0,20220329.0,2022-03-29 14:15:00+00:00,13.7,11.5,188.0,17.802,17.802,1.263,1.263,0.211,3.202,0.0,0.0,3.439,0.0,188.0,0.0,50.0,69770.0,0.0,580.0,0.0,1160.0,1740.0,12160.0,2900.0,0.0,0.0,310930.0,11870.0,411110.0,2022-03-29,2022-03-28,2022,3
SW,34.408043,-119.68485,1.0,20220403.0,2022-04-03 14:15:00+00:00,14.5,12.8,188.0,,6.654,1.424,1.424,0.382,3.56,0.0,0.478,40.432,0.478,188.0,0.0,50.0,9840.0,0.0,290.0,15920.0,7820.0,6080.0,2900.0,4050.0,0.0,0.0,80190.0,14760.0,141850.0,2022-04-03,2022-03-28,2022,4
SW,34.408043,-119.68485,1.0,20220411.0,2022-04-11 14:00:00+00:00,15.8,13.1,188.0,2.062,2.062,0.858,0.858,0.307,3.784,0.0,0.0,2.53,0.0,188.0,0.0,50.0,5500.0,580.0,290.0,8970.0,2900.0,580.0,3470.0,580.0,0.0,0.0,1740.0,15630.0,40240.0,2022-04-11,2022-04-11,2022,4
SW,34.408043,-119.68485,1.0,20220424.0,2022-04-24 15:00:00+00:00,12.5,14.6,188.0,1.076,1.076,1.108,1.108,1.633,22.619,0.234,15.665,5.996,15.431,188.0,0.0,50.0,1740.0,0.0,0.0,290.0,290.0,9260.0,2900.0,0.0,0.0,0.0,19690.0,4050.0,38220.0,2022-04-24,2022-04-18,2022,4
SW,34.408043,-119.68485,1.0,20220501.0,2022-05-01 15:00:00+00:00,15.2,15.4,188.0,6.026,6.026,1.706,1.706,0.267,7.75,0.0,0.0,1.933,0.0,188.0,0.0,50.0,24610.0,0.0,870.0,2610.0,1450.0,3760.0,6950.0,870.0,0.0,0.0,28370.0,28660.0,98150.0,2022-05-01,2022-04-25,2022,5
SW,34.408043,-119.68485,1.0,20220509.0,2022-05-09 15:00:00+00:00,13.9,15.1,188.0,0.67,0.67,1.273,1.273,1.195,11.465,0.143,3.343,17.828,3.2,188.0,0.0,50.0,1450.0,0.0,0.0,870.0,290.0,2030.0,0.0,0.0,0.0,0.0,4050.0,9550.0,18240.0,2022-05-09,2022-05-09,2022,5
SW,34.408043,-119.68485,1.0,20220516.0,2022-05-16 15:30:00+00:00,14.1,14.7,188.0,6.753,6.753,3.057,3.057,1.333,16.125,0.208,5.155,6.6,4.947,188.0,0.0,50.0,870.0,0.0,1450.0,290.0,290.0,17950.0,15340.0,290.0,290.0,0.0,158070.0,26630.0,221470.0,2022-05-16,2022-05-16,2022,5
SW,34.408043,-119.68485,1.0,20220530.0,2022-05-30 15:00:00+00:00,17.7,16.0,480.0,3.737,3.737,2.048,2.048,1.191,6.736,0.182,0.905,11.981,0.722,480.0,0.0,50.0,870.0,0.0,1160.0,7820.0,34450.0,2320.0,1160.0,0.0,0.0,0.0,44880.0,125360.0,218020.0,2022-05-30,2022-05-30,2022,5
SW,34.408043,-119.68485,1.0,20220606.0,2022-06-06 15:30:00+00:00,19.3,18.3,188.0,6.938,6.938,3.306,3.306,0.802,6.7,0.162,0.961,18.273,0.799,188.0,0.0,50.0,0.0,580.0,5210.0,12740.0,41110.0,3760.0,2030.0,0.0,0.0,0.0,18818.0,69770.0,154018.0,2022-06-06,2022-06-06,2022,6
SW,34.408043,-119.68485,1.0,20220614.0,2022-06-14 17:00:00+00:00,19.2,20.0,188.0,8.605,8.605,2.123,2.123,0.111,2.077,0.0,0.234,40.119,0.234,188.0,0.0,50.0,0.0,0.0,0.0,1740.0,7820.0,16790.0,5210.0,0.0,0.0,0.0,577850.0,521980.0,1131390.0,2022-06-14,2022-06-13,2022,6
SW,34.408043,-119.68485,1.0,20220621.0,2022-06-21 15:30:00+00:00,19.4,20.0,188.0,1.65,1.65,0.982,0.982,0.293,3.457,0.0,0.281,17.807,0.281,188.0,0.0,50.0,0.0,0.0,290.0,1740.0,2610.0,4340.0,870.0,2610.0,290.0,0.0,60220.0,8690.0,81660.0,2022-06-21,2022-06-20,2022,6
SW,34.408043,-119.68485,1.0,20220629.0,2022-06-29 15:00:00+00:00,17.2,16.6,188.0,1.977,1.977,1.613,1.613,0.646,5.271,0.0,0.474,12.642,0.474,188.0,0.0,50.0,0.0,0.0,0.0,1450.0,3760.0,0.0,0.0,1450.0,0.0,0.0,33870.0,19980.0,60510.0,2022-06-29,2022-06-27,2022,6
SW,34.408043,-119.68485,1.0,20220706.0,2022-07-06 15:30:00+00:00,17.2,19.4,288.0,1.496,1.496,0.643,0.643,0.432,5.024,0.0,0.282,4.481,0.282,288.0,0.0,50.0,580.0,4050.0,0.0,12740.0,2320.0,2320.0,1160.0,2610.0,0.0,0.0,50660.0,113490.0,189930.0,2022-07-06,2022-07-04,2022,7
SW,34.408043,-119.68485,1.0,20220713.0,2022-07-13 14:45:00+00:00,15.4,15.5,100.0,2.486,2.486,1.555,1.555,0.414,6.26,0.0,0.242,3.236,0.242,100.0,0.0,50.0,0.0,0.0,580.0,3180.0,870.0,0.0,1740.0,1450.0,0.0,0.0,129990.0,60220.0,198030.0,2022-07-13,2022-07-11,2022,7
SW,34.408043,-119.68485,1.0,20220720.0,2022-07-20 16:30:00+00:00,16.9,20.0,188.0,1.659,1.659,3.335,3.335,0.646,8.316,0.0,0.271,3.331,0.271,188.0,0.0,50.0,0.0,4050.0,870.0,56450.0,5210.0,580.0,1740.0,4340.0,1450.0,0.0,6369.0,39951.0,121011.0,2022-07-20,2022-07-18,2022,7
SW,34.408043,-119.68485,1.0,20220727.0,2022-07-27 16:00:00+00:00,15.9,16.7,188.0,1.665,1.665,1.061,1.061,0.309,6.181,0.0,0.0,29.038,0.0,188.0,0.0,50.0,0.0,0.0,870.0,7530.0,6080.0,1740.0,0.0,4630.0,290.0,0.0,24320.0,33290.0,78750.0,2022-07-27,2022-07-25,2022,7
SW,34.408043,-119.68485,1.0,20220803.0,2022-08-03 17:00:00+00:00,16.9,20.0,188.0,1.248,1.248,3.484,3.484,0.697,7.508,0.0,0.812,9.237,0.812,188.0,0.0,50.0,290.0,0.0,1450.0,22000.0,9840.0,0.0,2030.0,16210.0,580.0,0.0,17081.0,19976.0,89456.0,2022-08-03,2022-08-01,2022,8
SW,34.408043,-119.68485,1.0,20220810.0,2022-08-10 17:00:00+00:00,18.5,21.7,188.0,1.588,1.588,0.665,0.665,0.202,1.981,0.0,0.0,14.272,0.0,188.0,0.0,50.0,0.0,0.0,290.0,11870.0,5210.0,4920.0,8970.0,2900.0,0.0,0.0,46030.0,24320.0,104510.0,2022-08-10,2022-08-08,2022,8
SW,34.408043,-119.68485,1.0,20220824.0,2022-08-24 16:00:00+00:00,16.7,17.22,188.0,7.162,7.162,5.875,5.875,0.119,5.423,0.0,0.0,3.556,0.0,188.0,0.0,50.0,0.0,580.0,5500.0,21130.0,41690.0,0.0,0.0,13900.0,0.0,0.0,16210.0,143300.0,242310.0,2022-08-24,2022-08-22,2022,8
SW,34.408043,-119.68485,1.0,20220829.0,2022-08-29 15:45:00+00:00,17.0,16.6,188.0,6.489,6.489,2.119,2.119,0.33,4.151,0.0,0.436,7.859,0.436,188.0,0.0,50.0,0.0,2900.0,6660.0,14190.0,37920.0,0.0,0.0,25770.0,580.0,0.0,16500.0,92060.0,196580.0,2022-08-29,2022-08-29,2022,8
SW,34.408043,-119.68485,1.0,20220908.0,2022-09-08 16:00:00+00:00,18.5,21.0,188.0,4.227,4.227,1.851,1.851,0.421,4.171,0.0,0.214,39.959,0.214,188.0,0.0,50.0,0.0,0.0,3180.0,33290.0,8690.0,0.0,1160.0,38790.0,0.0,0.0,49220.0,80190.0,214520.0,2022-09-08,2022-09-05,2022,9
SW,34.408043,-119.68485,1.0,20220915.0,2022-09-15 15:30:00+00:00,20.0,21.0,188.0,5.018,5.018,1.27,1.27,0.158,1.298,0.0,0.0,6.287,0.0,188.0,0.0,50.0,0.0,0.0,1160.0,41980.0,3760.0,0.0,0.0,3760.0,290.0,0.0,45740.0,37060.0,133750.0,2022-09-15,2022-09-12,2022,9
SW,34.408043,-119.68485,1.0,20220928.0,2022-09-28 16:15:00+00:00,19.5,22.0,188.0,1.078,1.078,0.481,0.481,0.127,1.04,0.0,0.0,6.401,0.0,188.0,0.0,50.0,0.0,0.0,290.0,1160.0,580.0,2320.0,290.0,0.0,0.0,0.0,92930.0,30690.0,128260.0,2022-09-28,2022-09-26,2022,9
SW,34.408043,-119.68485,1.0,20221005.0,2022-10-05 17:00:00+00:00,19.7,20.5,188.0,1.255,1.255,0.698,0.698,0.375,2.586,0.0,0.239,2.829,0.239,188.0,0.0,50.0,0.0,0.0,0.0,15630.0,870.0,870.0,0.0,580.0,0.0,0.0,8690.0,19690.0,46330.0,2022-10-05,2022-10-03,2022,10
SW,34.408043,-119.68485,1.0,20221011.0,2022-10-11 16:30:00+00:00,19.2,18.3,188.0,15.123,15.123,1.2,1.2,0.412,4.56,0.0,0.0,7.121,0.0,188.0,0.0,50.0,0.0,0.0,290.0,200630.0,2900.0,13320.0,0.0,3470.0,290.0,0.0,29240.0,52980.0,303120.0,2022-10-11,2022-10-10,2022,10
SW,34.408043,-119.68485,1.0,20221020.0,2022-10-21 00:15:00+00:00,17.8,16.1,188.0,0.151,0.151,1.497,1.497,0.505,4.194,0.0,0.239,50.124,0.239,188.0,0.0,50.0,0.0,0.0,580.0,6950.0,2900.0,2030.0,0.0,3470.0,3180.0,0.0,30980.0,57030.0,107120.0,2022-10-21,2022-10-17,2022,10
SW,34.408043,-119.68485,1.0,20221025.0,2022-10-25 15:45:00+00:00,16.4,16.1,188.0,7.975,7.975,2.765,2.765,0.38,6.392,0.0,0.0,2.229,0.0,188.0,0.0,50.0,0.0,0.0,1740.0,59060.0,2900.0,0.0,1160.0,18530.0,1160.0,0.0,107980.0,198600.0,391130.0,2022-10-25,2022-10-24,2022,10
SW,34.408043,-119.68485,1.0,20221103.0,2022-11-03 15:45:00+00:00,13.4,12.8,188.0,0.339,0.339,0.51,0.51,1.331,10.902,0.39,8.219,5.277,7.83,188.0,0.0,50.0,0.0,0.0,0.0,870.0,290.0,0.0,0.0,0.0,0.0,0.0,6660.0,15920.0,23740.0,2022-11-03,2022-10-31,2022,11
SW,34.408043,-119.68485,1.0,20221108.0,2022-11-08 23:30:00+00:00,15.1,12.8,188.0,3.879,3.879,1.814,1.814,1.258,6.51,0.291,4.129,17.076,3.838,188.0,0.0,50.0,870.0,0.0,0.0,4050.0,580.0,4340.0,870.0,3470.0,0.0,0.0,88300.0,19980.0,122460.0,2022-11-08,2022-11-07,2022,11
SW,34.408043,-119.68485,1.0,20221117.0,2022-11-17 17:00:00+00:00,14.2,15.6,188.0,9.887,9.887,1.536,1.536,0.417,4.667,0.0,0.0,5.311,0.0,188.0,0.0,50.0,25480.0,0.0,580.0,9550.0,2320.0,0.0,0.0,4630.0,0.0,0.0,8400.0,63400.0,114360.0,2022-11-17,2022-11-14,2022,11
SW,34.408043,-119.68485,1.0,20221124.0,2022-11-24 20:00:00+00:00,15.0,23.8,188.0,18.31,18.31,1.934,1.934,0.237,3.61,0.0,0.0,15.882,0.0,188.0,0.0,50.0,79030.0,0.0,290.0,4920.0,5790.0,0.0,1160.0,1450.0,580.0,0.0,17370.0,39370.0,149960.0,2022-11-24,2022-11-21,2022,11
SW,34.408043,-119.68485,1.0,20221201.0,2022-12-01 21:00:00+00:00,15.3,15.0,188.0,33.958,33.958,4.31,4.31,0.591,4.484,0.0,0.0,3.065,0.0,188.0,0.0,50.0,196570.0,0.0,290.0,1160.0,4340.0,0.0,0.0,4920.0,1740.0,0.0,9260.0,220600.0,438880.0,2022-12-01,2022-11-28,2022,12
SW,34.408043,-119.68485,1.0,20221209.0,2022-12-09 18:45:00+00:00,15.6,15.6,188.0,0.854,0.854,0.525,0.525,0.349,2.491,0.348,0.734,2.652,0.386,188.0,0.0,50.0,290.0,0.0,0.0,290.0,0.0,3760.0,580.0,0.0,0.0,0.0,25770.0,37350.0,68040.0,2022-12-09,2022-12-05,2022,12
SW,34.408043,-119.68485,1.0,20221215.0,2022-12-15 17:30:00+00:00,14.4,16.1,188.0,0.774,0.774,1.181,1.181,0.69,4.651,0.282,2.526,4.534,2.244,188.0,0.0,50.0,290.0,0.0,0.0,290.0,0.0,1160.0,1450.0,0.0,0.0,0.0,50370.0,11000.0,64560.0,2022-12-15,2022-12-12,2022,12
SW,34.408043,-119.68485,1.0,20221220.0,2022-12-20 17:30:00+00:00,14.0,15.0,188.0,4.435,4.435,1.706,1.706,0.439,4.161,0.105,1.115,1.669,1.01,188.0,0.0,50.0,5800.0,580.0,290.0,1160.0,2030.0,8410.0,8700.0,2320.0,0.0,0.0,214310.0,39440.0,283040.0,2022-12-20,2022-12-19,2022,12
SW,34.408043,-119.68485,1.0,20221226.0,2022-12-26 14:00:00+00:00,14.25,14.5,188.0,4.042,4.042,1.551,1.551,0.496,4.391,0.0,0.88,5.181,0.88,188.0,0.0,50.0,16790.0,2320.0,290.0,3180.0,580.0,0.0,2900.0,1450.0,0.0,,,,,2022-12-26,2022-12-26,2022,12
SW,34.408043,-119.68485,1.0,20230103.0,2023-01-03 14:55:00+00:00,12.2,11.9,188.0,1.311,1.311,1.576,1.576,0.793,8.083,0.337,5.582,2.753,5.246,188.0,0.0,50.0,580.0,870.0,580.0,3470.0,290.0,0.0,0.0,0.0,580.0,0.0,3180.0,8970.0,18520.0,2023-01-03,2023-01-02,2023,1
SW,34.408043,-119.68485,1.0,20230109.0,2023-01-09 17:00:00+00:00,12.8,12.7,188.0,1.509,1.509,1.96,1.96,3.569,35.769,0.921,17.333,3.368,16.412,188.0,0.0,,,,,,,,,,,,,,,2023-01-09,2023-01-09,2023,1
SW,34.408043,-119.68485,1.0,20230117.0,2023-01-17 15:30:00+00:00,11.5,9.5,188.0,0.351,0.351,1.034,1.034,0.819,11.407,0.454,5.221,59.563,4.767,188.0,0.0,50.0,290.0,0.0,0.0,4050.0,5500.0,870.0,870.0,0.0,0.0,0.0,2610.0,16500.0,30690.0,2023-01-17,2023-01-16,2023,1
SW,34.408043,-119.68485,1.0,20230123.0,2023-01-23 15:00:00+00:00,12.1,9.0,188.0,2.064,2.064,0.571,0.571,0.546,5.688,0.313,5.491,2.882,5.178,188.0,0.0,50.0,0.0,0.0,290.0,290.0,580.0,14190.0,8690.0,8110.0,0.0,0.0,10420.0,11870.0,54440.0,2023-01-23,2023-01-23,2023,1
SW,34.408043,-119.68485,1.0,20230130.0,2023-01-30 15:30:00+00:00,13.0,11.0,188.0,1.264,1.264,0.98,0.98,0.514,5.804,0.139,3.075,8.634,2.935,188.0,0.0,50.0,0.0,0.0,580.0,2320.0,870.0,17950.0,8110.0,0.0,0.0,0.0,4920.0,20270.0,55020.0,2023-01-30,2023-01-30,2023,1
SW,34.408043,-119.68485,1.0,20230202.0,2023-02-02 15:30:00+00:00,13.16,10.0,188.0,1.275,1.275,1.064,1.064,0.531,4.532,0.396,4.198,19.69,3.802,188.0,0.0,50.0,290.0,0.0,290.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,46610.0,27790.0,75270.0,2023-02-02,2023-01-30,2023,2
SW,34.408043,-119.68485,1.0,20230213.0,2023-02-13 15:30:00+00:00,14.0,12.0,188.0,0.832,0.832,0.544,0.544,0.684,6.628,0.278,7.502,21.021,7.224,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,55300.0,28080.0,84250.0,2023-02-13,2023-02-13,2023,2
SW,34.408043,-119.68485,1.0,20230221.0,2023-02-21 16:00:00+00:00,13.0,13.0,188.0,2.615,2.615,1.241,1.241,0.427,4.329,0.15,3.095,39.696,2.945,188.0,0.0,50.0,0.0,0.0,0.0,290.0,870.0,15920.0,11580.0,290.0,0.0,0.0,126510.0,47190.0,202650.0,2023-02-21,2023-02-20,2023,2
SW,34.408043,-119.68485,1.0,20230227.0,2023-02-27 15:30:00+00:00,12.0,9.0,188.0,4.06,4.06,0.997,0.997,0.979,18.117,0.212,13.118,11.433,12.905,188.0,0.0,50.0,0.0,0.0,1740.0,2900.0,1450.0,11290.0,7240.0,4340.0,0.0,0.0,48060.0,12160.0,89180.0,2023-02-27,2023-02-27,2023,2
SW,34.408043,-119.68485,1.0,20230307.0,2023-03-07 16:00:00+00:00,12.0,9.0,188.0,2.524,2.524,1.067,1.067,0.815,9.307,0.211,10.023,14.239,9.813,188.0,0.0,50.0,0.0,0.0,0.0,580.0,1740.0,19400.0,3470.0,0.0,580.0,0.0,121010.0,10130.0,156910.0,2023-03-07,2023-03-06,2023,3
SW,34.408043,-119.68485,1.0,20230314.0,2023-03-14 15:30:00+00:00,13.0,13.0,188.0,14.011,14.011,3.403,3.403,0.696,8.069,0.206,2.965,20.977,2.759,188.0,0.03,50.0,290.0,1160.0,9550.0,290.0,59640.0,2610.0,1450.0,62820.0,4050.0,0.0,16210.0,177470.0,335540.0,2023-03-14,2023-03-13,2023,3
SW,34.408043,-119.68485,1.0,20230320.0,2023-03-20 15:30:00+00:00,13.7,12.0,188.0,8.667,8.667,1.197,1.197,0.405,9.072,0.0,1.782,4.004,1.782,188.0,0.0,50.0,1160.0,580.0,5790.0,11290.0,22000.0,0.0,0.0,43140.0,6370.0,0.0,13900.0,123330.0,227560.0,2023-03-20,2023-03-20,2023,3
SW,34.408043,-119.68485,1.0,20230327.0,2023-03-27 16:00:00+00:00,12.31,16.0,188.0,0.471,0.471,0.386,0.386,1.442,16.717,0.657,14.496,5.313,13.838,188.0,0.0,50.0,0.0,0.0,0.0,870.0,870.0,0.0,0.0,0.0,0.0,0.0,3180.0,17660.0,22580.0,2023-03-27,2023-03-27,2023,3
SW,34.408043,-119.68485,1.0,20230404.0,2023-04-04 14:50:00+00:00,14.0,12.0,188.0,8.399,8.399,1.565,1.565,0.174,6.317,0.0,0.0,302.644,0.0,188.0,0.054,50.0,0.0,0.0,580.0,2030.0,40240.0,25770.0,68900.0,12450.0,870.0,0.0,235660.0,134040.0,520540.0,2023-04-04,2023-04-03,2023,4
SW,34.408043,-119.68485,1.0,20230410.0,2023-04-10 14:45:00+00:00,12.1,9.9,188.0,9.137,9.137,2.599,2.599,0.681,7.58,0.159,2.015,137.005,1.856,188.0,0.0,50.0,0.0,1160.0,0.0,3760.0,41980.0,36770.0,52690.0,6370.0,580.0,0.0,303690.0,71510.0,518510.0,2023-04-10,2023-04-10,2023,4
SW,34.408043,-119.68485,1.0,20230417.0,2023-04-17 15:00:00+00:00,13.6,11.6,188.0,2.005,2.005,1.476,1.476,0.209,8.317,0.0,0.21,0.0,0.21,188.0,0.0,50.0,0.0,0.0,870.0,2320.0,13610.0,33290.0,117250.0,4920.0,0.0,0.0,189050.0,96120.0,457430.0,2023-04-17,2023-04-17,2023,4
SW,34.408043,-119.68485,1.0,20230424.0,2023-04-24 15:00:00+00:00,14.4,12.7,188.0,4.296,4.296,2.228,2.228,0.762,10.411,0.0,1.211,2.609,1.211,188.0,0.0,50.0,0.0,1160.0,870.0,4630.0,45450.0,4920.0,580.0,5500.0,0.0,0.0,31560.0,93800.0,188470.0,2023-04-24,2023-04-24,2023,4
SW,34.408043,-119.68485,1.0,20230501.0,2023-05-01 15:30:00+00:00,13.3,12.3,188.0,6.429,6.429,2.28,2.28,0.245,7.082,0.0,11.469,4.526,11.469,188.0,0.025,50.0,0.0,0.0,7820.0,4050.0,21130.0,7820.0,21130.0,3760.0,1160.0,0.0,63400.0,64850.0,195120.0,2023-05-01,2023-05-01,2023,5
SW,34.408043,-119.68485,1.0,20230508.0,2023-05-08 15:00:00+00:00,14.8,13.0,188.0,5.546,5.546,3.133,3.133,0.276,7.089,0.0,0.486,17.927,0.486,188.0,0.0,50.0,290.0,0.0,16210.0,5790.0,52980.0,8690.0,0.0,0.0,9260.0,0.0,31270.0,131720.0,256210.0,2023-05-08,2023-05-08,2023,5
