location_code,latitude,longitude,depth,sampleid,time,temp,chl_volume_filtered,avg_chloro,phosphate,silicate,nitrite_nitrate,da_volume_filtered,pda,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,sample_date,week_start,year,month
HAB_MWII,36.603683,-121.889275,5.0,25316.0,2025-11-12 16:26:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-11-12,2025-11-10,2025,11
HAB_MWII,36.603683,-121.889275,5.0,25323.0,2025-11-19 16:25:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-11-19,2025-11-17,2025,11
HAB_MWII,36.603683,-121.889275,5.0,25337.0,2025-12-03 16:20:00+00:00,13.2,,,,,,,,,,,,,,,,,,2025-12-03,2025-12-01,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25344.0,2025-12-10 16:20:00+00:00,13.2,,,,,,,,,,,,,,,,,,2025-12-10,2025-12-08,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25351.0,2025-12-17 16:03:00+00:00,15.0,,,,,,,,,,,,,,,,,,2025-12-17,2025-12-15,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25364.0,2025-12-30 16:44:00+00:00,14.0,,,,,,,,,,,,,,,,,,2025-12-30,2025-12-29,2025,12
HAB_MWII,36.603683,-121.889275,5.0,25007.0,2026-01-07 16:47:00+00:00,14.2,,,,,,,,,,,,,,,,,,2026-01-07,2026-01-05,2026,1
HAB_MWII,36.603683,-121.889275,5.0,25014.0,2026-01-14 16:50:00+00:00,13.5,,,,,,,,,,,,,,,,,,2026-01-14,2026-01-12,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26021.0,2026-01-21 17:41:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-01-21,2026-01-19,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26027.0,2026-01-27 16:19:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-01-27,2026-01-26,2026,1
HAB_MWII,36.603683,-121.889275,5.0,26034.0,2026-02-03 16:20:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-02-03,2026-02-02,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26041.0,2026-02-10 16:46:00+00:00,14.3,,,,,,,,,,,,,,,,,,2026-02-10,2026-02-09,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26048.0,2026-02-17 16:32:00+00:00,13.5,,,,,,,,,,,,,,,,,,2026-02-17,2026-02-16,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26055.0,2026-02-24 16:20:00+00:00,13.9,,,,,,,,,,,,,,,,,,2026-02-24,2026-02-23,2026,2
HAB_MWII,36.603683,-121.889275,5.0,26064.0,2026-03-05 16:38:00+00:00,14.2,,,,,,,,,,,,,,,,,,2026-03-05,2026-03-02,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26069.0,2026-03-10 15:48:00+00:00,13.0,,,,,,,,,,,,,,,,,,2026-03-10,2026-03-09,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26076.0,2026-03-17 16:33:00+00:00,13.1,,,,,,,,,,,,,,,,,,2026-03-17,2026-03-16,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26083.0,2026-03-24 16:15:00+00:00,13.8,,,,,,,,,,,,,,,,,,2026-03-24,2026-03-23,2026,3
HAB_MWII,36.603683,-121.889275,5.0,26090.0,2026-03-31 15:55:00+00:00,14.6,,,,,,,,,,,,,,,,,,2026-03-31,2026-03-30,2026,3
